tweet_id,tweet_text
103,"@Skiddybabyyy baha. leave it to them to start a fight ,, grr, oh well atleast it makes for amazing entertainment "
104,"@Cuckolds I'm being set up again except now I'll have to watch her with 2 huge membered guys, I feel like a hat stand "
105,"How sad, I did not know Andy Hallet died  http://tinyurl.com/dhq7xv"
106,i aint did shit on #twitter untill every girl of #http://t.co/STr7gO6W following me #goalset lol
107,@95hm You can directly share your #Facebook photos on #Twitter with http://t.co/wYD5RnxN
108,i dont understand.  i didnt mean to break anyones heart. 
109,What's good #twitter
110,RT @JOMANERH: My #twitter age is 234 days 13 hours 41 minutes 16 seconds. Find out yours at http://t.co/MT0VAJwd #twittertime
111,If you are at #Paragon please vote my work!  LOL
112,just finished cooking spag bol from scratch.. in other words been cooking for the past 4 hours! i'm not hungry anymore 
113,ha ha ha   damn i had  such  good  time chillin wit  my  favorite hizzo  danced my face off @ the lodge never made it to backbooth  ..
114,oh oh found some clothes!!  And i love em xD
115,"#Microsoft CEO #Steve_Ballmer on Not Buying #Yahoo: â€œSometimes, Youâ€™re Luckyâ€ http://t.co/YgISO7xt"
116,@DJ_Nasty16 I know. You my only compo. #we be #reppin #twitter
117,first: UNC DOMINATED!!!!!!!!!!!!!!. second: the hills is back (hallelujah). third: econ paper? gaussian copula is def. NOT that deal 
118,"@eri74 Goodmorning!  hahaha, let me guess .... CB? hahaha me not "
119,For everyones clarification I am not on the run from the law or anything I am just having a few quiet months trying not to go out 
120,37 Ways to Use #Twitter for Business	http://t.co/HGhMpoSE
121,"@Kelly_N_Va I got your tweets!  Sorry, I was distracted by two heavenly bodies.  "
122,"@markress understand that, we are all busy. I can only tweet after work. "
123,#Microsoft shows 'touch screen' for any surface | Nanotech - The Circuits Blog - CNET News http://t.co/qwhoCf5T via @cnet
124,@anyshalyke oh you went clubbing without me   lol next time we can do it together
125,im so confused  This SUCKS!!!!!
126,@sydney_holidays Thanks for those 
127,@Schofe not off the side of the bridge I hope? 
128,thinks factorial designs are going to be the death of my test &quot;A&quot;.  Who comes up with this confusing &quot;mathy&quot; stuff?  Ugh 
129,Sleepin. @skankityspence halo tonight before you leave 
130,Shout ou to all my followers! #TWitTER
131,Ballmer Feels Lucky Microsoft Didn't Buy Yahoo in 2008 http://t.co/MK8pv0TN #gdapps #ballmer #microsoft #yahoo
132,Went to Calgary with some of the lads (Gaspar had to sit in the boot  ) to watch the Flames versus LA Kings. Calgary won 4-1. Nice night.
133,@TerriCook I have the same problem here .... but with rabbits   #blib
134,"RT @SomalyMam: You follow me on #twitter, Like my #Foundation on #facebook http://t.co/3kGgPh7z! Together we can stop #humantrafficking"
135,RT @InternetBH: #Microsoft shows 'touch screen' for any surface microsoft
136,@dustyedwards Of course! Have a good one! 
137,There's always something good happening in our lives. We just have to open our eyes and take time to realize... 
138,going to watch julian play bball. i want phoebe 
139,Airlie is  sick   and now Mason is sick Too. He is going to miss his school disco 
140,BeiiNg NaUgHtY 
141,"RT @MinisterOnline: its ok to put up bible verses & encouraging post about God on #Twitter, but make sure you stand by your words, cause ..."
142,AHHHH!!!!! FUCK IT!!! Goodnight!! twitter
143,#Intervate wins content management partner of the year 2011. #Microsoft #techedafrica
144,@pfspleen I'm good! Had some very strange dreams last night but hey dreamin' means i'm sleepin'  How's you this morning?
145,"Caramba, a mais de 4 dias ninguem fala em mim ou de mim aki no #twitter. Nem mesmo minha noiva. #Fuieskecido..."
146,#microsoft #3Q (or 1Q12) #conferencecall 10/20/11 http://t.co/zm9Dye63
147,#Twitter Buzz Builds for the #Occupy_Wall_Street Movement [CHARTS] http://t.co/gHCez2Yk
148,Has a huge headache but gotta go to work 
149,off to town. forgot to charge my phone so don't think it will last all day 
150,Everything Can Be A Digital ... http://t.co/fG0wfyWl #microsoft #carnegiemellon
151,@cardinaire ya me too 
152,@janicerose brody my friend 
153,@rachhiiee_ im sorry im not a neetball deeeeb.   nah jennys mine  she talks to me on facebook.
154,Really let down by gossip girl...it's all I have to make my Mondays good and all they give are reruns... 
155,Budget: A method for going broke methodically.    #1liners
156,Good morning... I wish the weather was as good as in Germany today 
157,@viaHourt ahhh i see i see.  im in bed watching ugly betty  lol
158,@KittyBuffieKat  I havent but since you turned me on to it..I will  all of them! http://bit.ly/dRsN8
159,is extremely hungry 
160,"Congrats to the 5 big #winners of the ""Get certified-Get happy"" #Sweepstakes!  EZ log-in&gt;Contests&gt;Winners:  http://t.co/396AtoHF #Microsoft"
161,RT @igorlilmonster: My #twitter age is 2 years 153 days 5 hours 6 minutes 25 seconds. Find out yours at http://t.co/NjTHu7tM #twittertime
162,New Microsoft Security Essentials v2.1 Released with updated Antimalware Engine http://t.co/2etgYjEZ #Microsoft #SecurityEssentials #Windows
163,"Infosys, has tied up with Microsoft to provide cloud-based offerings to clients... http://t.co/zwqwpdQ4 #cloud #infosys #microsoft #technews"
164,Monsters Vs Aliens in 3D was fantastic ... Ginormica is my new favourite superhero 
165,I can't sleep.  It's too windy and scary out.
166,#Twitter how do you know that I think that @SofiaVergara is the funniest member of the #ModernFamily cast?!
167,@davekim volunteer for the hunch beta invite... 
168,"@AnnekaF Haha, I'm not that silly I'd need another job first. Got more plans into motion for moving overseas now anyhow "
169,@geoffmartinez youre going to be in mexico on easter?  why?
170,God is a faithful God...i said promising and promising it was. Time for bed...so tomorrow may bring another beautiful day  goodnight luvs.
171,@mdhughes I have the strangest feeling we've done this exact thing before. #arial #microsoft
172,@alexbabb9 Alexthe_ASSholeBabb should be your new #Twitter name
173,"@MrRobinson hard for"" balms ""to get excited over Android phones"" because #Microsoft isn't collecting enough royalties yet. #isaidit"
174,Testing Windows 8 Developer Preview #microsoft
175,Shout out to all the single mothers on #Twitter
176,"Let's be honest #twitter, nothing's #trending en #espaÃ±ol."
177,@saratoga  thanks for the LP endorsement 
178,"Friend just asked me to be his Best Man. Guess that means a trip to Twin Falls, ID next year  What are the responsibilities of a Best Man?"
179,RT @technabob: Using a #Touchscreen Through Your Pocket Made Possible by #Microsoft #PocketTouch: Have youâ€¦ http://t.co/PJpFeyTF
180,Did a couple of changes..#Twitter
181,heyy loves!! just finished my record in the studio!! going to kick it with lauren c.!!  byee!! &lt;3
182,@TissieTC I agree with you!.. @nick_carter doesnt love us as much as @brian_littrell does  ? cuz he comes and visit us at fanclub chat!
183,"watching hairspray, as normal :3 I updated my myspace btw, check it out  [check it lauren ;) lmao]"
184,Note to you all: don't go to the choclate bar @ schiphol!! it is passengers only 
185,"""@socialfans: Top Twitter Related Sites http://t.co/JoDmoruF #design"" #twitter"
186,I now have painting clothes!   
187,@dhollings Your TwitterTips bar runs like a dream on FF 3.0.8 
188,@_writersblock_  me too. thought I was going to bed but had to reply to jon &amp; donnie 
189,@AK_NG you are not insane your husband tho not to sure 
190,"@JonathanRKnight HOWEVER, I'm NOT turning status updates on 4 u becuz I have insomnia &amp; u'll just wake me up. Only D is allowed 2 do that "
191,They don't get hyphy on the east coast  ...even to E40
192,@fourzoas Good night! 
193,@chasepino I wish I was as cool as you.. 
194,tooo early. im running late. 
195,Watching Keith Olbermann(late late rerun) then it's on to The Daily Show which is having Michael J. Fox on as guest. My high school crush 
196,"Everything Can Be A Digital Surface Now, Courtesy Microsoft, Carnegie Mellon http://t.co/6S7pKbjI #microsoft #carnegiemellon"
197,#SteveBallmer just called me a Computer Scientist :) http://t.co/u1zmU9Ih #Microsoft #Android
198,"@FoxWhisperer clean, but it resulted in the soft top beaing soaked wet, so I couldn,t open it  should be dry now"
199,"Personally,i dont have time for that and dont really care about what everyone in the world on #facebook and #twitter care about how i look."
200,@JonathanRKnight Yay...Jon is an activist too!  Wooho...
201,"@javajive humm, the iStore had alot of similiar reqs. Maybe you should head their way "
202,@STARANDDRAMA & JAMMERS302 BE #KILLIN #TWITTER #FOLLOW US
203, aww dont make me blush!
204,"@30SECONDSTOMARS: Thank's for your prayers, these days are very difficults "
205,Now we just need to get Yvonne a blackberry and a twitter account 
206,"@CuttaC @cocoandbreezy @zillaman @DatBoiBabyC @WRECKAMIC @ and everyone on here reppin Texas and Dallas, Mad Love &lt;3 Good nite y'all "
207,My #twitter age is 1 year 325 days 10 hours 18 minutes 7 seconds. Find out yours at http://t.co/0zAtZhKP #twittertime
208,@PuraGenteBienAv me podrian dar el #face o #twitter del chavito qe siempre traee lentess transparentes le dicn #chicken little x fiiss :)
209,needs to study for quant and do legal process assessment for 2moro 
210,"#Microsoft discontinued product named #ENSEMBLE STUDIOS on October 14, 2011. Review and comment: http://t.co/eJ8a2Msm"
211,"RT @NeowinFeed: Rumor: New screen sizes, specs coming to Windows Phones #windowsphone #microsoft http://t.co/Ja9sEesh #neowin"
212,"I didnt know there wad a test..RT ""@DashBurst: Downloadable #Twitter Cheat Sheet - http://t.co/bHXpqYo5"""
213,@chocolate_dip lol i wasnt complaining just making sure @yoeyfreshier wasnt getting off before me but @tivon cleared that up 
214,"@mileycyrus Juz watchin' 3 eps. of your show HM, I must say I instantly became a fan of urs! ;D Lovin' ur humor so mucho! More power 2 u! "
215,"@CartBozman don't you worry matey, I'm still around, just trying to juggle podcasting, life, and my Internet life "
216,"found my Sana...and has realized, that just like a white girl, I eat my problems "
217,"@honey_honeybun Aw, thanks...let's hope so! I am more worried about Geoff's teeth! Hope you are having a good day, H or HB. "
218,@shresthayash  ouch I can just imagine a toothpic in the eye or something 
219,@marjorayy so then you should blogspot about it  haha
220,just burnt my fingers on a hot cup of tea - ouch!!! 
221,"Why is it that I have 46 followers, none of whom acknowledge me? "
222,No way I'm gonna sleep tonight 
223,is going to school to do dt 
224,"@ummahfilms bro update your twitter link at youtube, its twitter.com not tweeter.com "
225,Wow jus made a #TWITTER i reallly dnt kno how o2 use it so i neea alittle help
226,@brainstormprick broke ya record and i got 2 witness it  yaaaay!
227,my facebook is Fucked. 
228,Is making bad decisions 
229,@JonathanRKnight There is no way on earth that you can answer everyone  Will you ask Donnie if he got the gift from my 9 yr old lastnight?
230,just signed in 
231,@row_13 www.Raideil.com has great hosting. I don't know about domain but you should check them out. 
232,Our trip has been canceled. See the latest blog post for info  http://kiwinova.blogspot.com/
233,WHTS GOIN ON #TWITTER FAM
234,RT @Free_Nuttball #fuckyoumean #Pittsburgh don't got the best #twitter.
235,I'm getting ready to drink tea.. Emma's gonna eat some Rice meal. 
236,Boo another day at work  but only 3 to go then 3 days off ; )
237,@Kjonge GEFELICIDINGEST!!! 
238,It's #real when you tell ur man how ur gfs roasted your ex on #twitter and he's like good job babe lol
239,@BkBap Ahhh sound advice. 
240,@Tammi_LA Miss you! When are you free this week??  Can we do Yuri or something?
241,"Lmao. RT @MissAyunnaaa Well that's my que, bye #Twitter , #oomf finna start quotin lines from #ATL lol"
242,"Holy he'll, just had an epic Aporto burger with epic amounts of chilli sauce "
243,@cloudnewsindia New Version of #Cloud InTune is Available: Posted on #Windows 7 News...#Microsoft has just released..http://bit.ly/pY0hlZ
244,"I think I'm addicted to checking my #email, #twitter and #facebook"
245,"OMG my girl just woke me up, reason doesnt matter &amp; now I cant fall back to sleep  Gotta b up at 5 so maybe I'll just stay up. **sigh**"
246,@MrsP_ifurnastee rowr! you bet!  and @cartermorrison is going to bed..but I'm sure she would want to be included as well  LMAO
247,@zeet75 Hahaha. ) I'm taking HRIM.  So I think it's only basic math. 
248,@i_reporter answer sent in dm. try it 
249,"@KourtneyKardash i hate morn workouts bc i love to sleep late  ha have fun in mexico! love the show, is the trip gonna air on keeping up?"
250,SeNews : Microsoft extends revenue guarantees to Yahoo #Yahoo #Microsoft : http://t.co/bR3MHHVg
251,RT @JennyOrWuuut: I wishh #twitter would tell me who retweets my stuff.
252,@tipsen5537 i should've clarified...why can't everything just work *for me* 
253,Need to study vocabb :/ twitter
254,@Brajeshwar Wow that's something unique. I wonder how they trace &quot;our&quot; roots 
255,@ninjaguitarsex I'm pretty sure the show part is just for before the show. Then it's like Twitter for the whole NIN fan community. 
256,Started getting mailshots aimed at pensioners - it's all downhill now 
257,Watching Paranormal State.Pretty interesting 
258,"need #facebook fans, #twitter followers and #youtube views by nvida2: i needâ€¦ http://t.co/tK6IHH2B #freelance #job"
259,@StaceHendrix Pls let us know if you need help w/ music marketing promo. We got #Twitter & #Youtube on lock. http://t.co/EWFffl35
260,@Tiandrance 
261,RT @smart__reMarks RT @Its_kcheese: some stuff you only find on #TWITTER lolz &lt;---- LMAO
262,@DeiondraSanders I'm always up late. I wish I was a morning person but I'm not 
263,is back at work...Although I wish I was back in bed... 
264,"has to return the shirt she bought from Topshop bc she has $50 in her bank account that has to last her the rest of the month, life sucks "
265,#MIcrosoft Launches Reseller RewardHub for Resllers http://t.co/scPUl9Yz
266,"@alix_says, it's just like school except there's even more homework and everyone's a lot nicer (normally) "
267,@dj_bubble ur welcome  ...yes I have 'Accounting' Exam today
268,vote for @xxStephy http://www.tripcentral.ca/PHP/funny/index.php?action=playVideo&amp;videoID=89 !  yayyy
269,"Out of #curiosity, #doesanyoneknow if it's against the #Twitter #TOS to use #hashtags so #eggregiously as I seem to be doing #tonight?"
270,"I'm too much of a twitter lurk to use this. I will anyway, though. "
271,@mileycyrus I would too if it meant spending a day in heaven w/my mom and getting to see her again. 
272,"@OkieAnnie It's never too late!  Thanks! It was hard, so hard, to concentrate on taking screencaps"
273,God sho love him some me  feeling really really blessed tonight++++++
274,thinking thinking thinking thinking #dotnet #asp #microsoft
275,@innocentdrinks COKE!? 20% minority stake? Really? Not April Fool? Can you give it back? So depressing. You were a favourite brand. Sad 
276,#twitter/off
277,Won't be tweeting much tonight   Maybe all tweets will come out in form of Tweet vomit later at about 1 in the morning.
278,New innotive IT program coming to #Dubai featuring @comptia and #Microsoft qualifications http://t.co/a6fLlkgE RT please
279,@apleaforaaron i could really eat some cheese  i have a hankering for some austrian smoked cheese. YUM!
280,standing in the richardson office changing a backup tape... I'm such a work-a-holic! 
281,OmniTouch from #Microsoft makes every surface a #Touchscreen | #gadgets http://t.co/sSUrPnve
282,@arielehenriques Why do I feel like your preaching to me? lol damn I'm guilty 
283,I have a cold  buee
284,I hate when my phne do what it want on #twitter
285,I cried when I heard the girl from Tracy was found today. It was soooo sad   May god bless Sandra Cantu.
286,"...so i just ordered my copy of Hardcore Underground 3  love me, love me! Canary in skinny jeans going balls deep."
287,at wye river.. It's really cold! This internet is really expensive 
288,Michael Crichton 
289,I think im in love 
290,"My forehead is starting to feel like someone has cut a slice out of it. Oh, that's right, someone cut a slice out of my forehead today "
291,wow my x60s is dead 
292,People aren't the same as they wanna be perceived on #twitter...Please believe I'm that crazy bitch at work who slaps everyones ass in line
293,Wishing I could sneak in to watch the Star Trek premiere 
294,"@MadNinjaCurl hey neighbor, neither can I "
295,@JoeandJesse awesome!!! see you there!! 
296,Beware phone #scam calls pretending to be #Microsoft who claim your machine has a #virus - http://t.co/5F2p4XcB
297,Watching Seven Pounds with my mom. I hope i dont fall asleep. AfterMidnightProject TOMORROW! 
298,#Twitter it's been a pleasure but I have to go exercise and eat dinner! Possibly be back b4 I sleep? We'll c! I am #BLESSED & we all are! =)
299,Yay tomorrow i get to do today all over again! 
300,@karth_vader_ when did you change your nick again? I no longer see any of your tweets on my timeline. Anything wrong with #twitter?
301,"@m0nkfish Eww. Hershys kisses are ok, but not amazing "
302,Woken up by someone hammering &gt;&lt; they have stopped now and I can't get back to sleep 
303,nodame cantabile is &lt;3. I think I'm falling in love with classical music. 
304,listening to dashboard &quot;ghost of a good thing&quot; mannn definitely takes me down memory lane  good night kids
305,I don't see the point of following a news station on #twitter if there's breaking news people are gunna tweet about it anyway #obvs
306,#Ballmer On Not Buying #Yahoo: â€œSometimes Youâ€™reÂ Luckyâ€ via @techcrunch http://t.co/MrjkOXnO #Microsoft
307,"@Vonster good point, 2 draw  2 don't  nice quote though. I like that."
308,"I NEVER THOUGHT THAT I COULD  HATE SOMBODY, BUT I REALLY HATE YOU ï¿½TOBE D....ï¿½, I ONLY GAVE YOU ALL OF MY LOVE AND YOU  PAY ME SO BAD! "
309,#Twitter FDP
310,Some amazing news for 5yac!! Im so stoked follow me to see what comes next  be ready
311,RT @TCMagazine: Microsoft talks about the Start menu search in Windows 8 http://t.co/P8Go0gkS #microsoft #search #start #windows8
312,My #twitter age is 2 years 160 days 2 hours 28 minutes 32 seconds. Find out yours at http://t.co/3YI2oDVK #twittertime
313,Should really go to sleep so i can get up early tomorrow (well today now) 
314,Twitter woke me up 
315,@imperiusrex Brahbrah. Ugh. Bed in a hour. 
316,@Twinnadryl lol freak session wit ya wifey eh? hah 
317,@sarahmorrmorr having a marathon now!!!!! 
318,@GillianMe Yeah he was 
319,Wishing I can sleep all day 2morrow but I got practice... GN #Twitter
320,Had a good time at Eat n Park drinking a latte and playing Munchkin Impossible with @Chriswolfe2007. 
321,That shit lame trynna fuck with somebody through a DM on #twitter thoo  ?
322,Is physically tired but can't sleep 
323,Allergies playin up like mad today 
324,SeNews : Ballmer on not buying Yahoo: 'Sometimes you're lucky' #Microsoft #Yahoo : http://t.co/E0kvSTj4
325,@rachhiiee_ jenny knows i love er. 
326,Windows Phone Tango and Apollo rumors suggest new screen specs http://t.co/8X30jQAH #microsoft #windows
327,Area nightclub making ï¿½8 out of the bewilldered uni students who have arrived home. while the poor folk like me have to struggle on 
328,#Microsoft #Wireless #Keyboard 3000 Review http://t.co/C4GOy04V #wirelesskeyboardandmouse #mousecombos
329,RT @J_Roc616: She lovin #JohnnyVegas!! But no #Twitter
330,watching &quot;The Princess Bride&quot; I want a Wesley!!! 
331,@xjerx she's at the Ritz LOL but been there before and it's ok for a gig! Not got any more planned  what about you?
332,these guys who is Bill Gates's associates makes me feel like I know nothing!!! I don't even know my name now 
333,@staceysoleil  yep..lol  I was bored... Edward is hunting with the guys..
334,#Twitter-on-
335,#microsoft #edu UD School Board seats up for grabs - Delaware County Daily Times http://t.co/YCXCo5kK
336,#Microsoft Windows Server 2008 R2 Enterprise OEM #preisvergleich http://t.co/0jWsfMQn Bewertung softline24 #test #Microsoft
337,@hanlly That was a cool blink song. 
338,I think @SchwastySmack needs to cool her roll on her #twitter game.
339,GOODNITEE #TWITTER!!!
340,i have to butting poop again 
341,Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 18
342,@danielc Sorry it wasn't Wrath of Khan.  But we made do. 
343,@missrogue I'll by drinks for anybody that can pull off Boy Named Sue by Johnnie Cash 
344,Watch short video on #Microsoft #Lync End User Adoption. A practical solution for users http://t.co/Qpk5DHEn #ITPro #UCOMS #OCS #WhyMSFT
345,"@Laura_McAuliffe errrrr oops, i could possibly me mistaken  i didnt know any Aussies follwed me lol."
346,"#HEUTE - #Microsoft #Office #2010 Home & Student Product Key Card [1 User] - statt 149â‚¬ nur 89,99â‚¬ - http://t.co/3QXy2Zo4"
347,"@polaroidskyline that sounds fair horrible.  i was going to repeat myself, but i guess the text I just sent you would do it better. whee."
348,got my blade for these #twitter streets third shift
349,@noarmsjames my lovely man is cooking me dinner and then we're going for a walk 
350,i want him to make a #Twitter
351,@SCC_Skwerl Aww how depressing! 
352,"RT @SomalyMam: You follow me on #twitter, Like my #Foundation on #facebook http://t.co/A1zgaK5l! Together we can stop #humantrafficking"
353,@corinmcblide oh ok then i am gonna go and buy one for when i come up there 
354,all the photos i try to upload are too big 
355,Sleepy head.. chances of actually sleeping? Slim to FUCKING NONE! 
356,"almost late for work had ten minutes to get ready, the lack of sleep had it's consequences. factory on friday. beachbar on sunday "
357,bout to pull up... he see me on #twitter his ass gone flip
358,#Twitter Im coming home Im coming home tell the world that Im coming home lls
359,My #twitter age is 1 year 19 days 13 hours 37 minutes 17 seconds. Find out yours at http://t.co/XhRUA9Dz #twittertime
360,"@therealnph Hey NPH, whats up with all the strippers you're following? "
361,@Linda_James Im not a morning person! Never have been  prefer the night!
362,"@TexasVegetarian Oh, God, ow.  That must have hurt like a bitch.  "
363,GuiPulp is open 
364,@DolfinFan  Our picnic will be fabulous!
365,@HoptonHouseBnB I'm thinking of getting my old FM tuner from the garage as I'm having problems when my PC just stops playing audio 
366,â˜¼ #SOLAR â˜º @RhondaParsons â˜¼ @SOLar_sister ( A simpLe @ #symboL and AN #underscore ) This is #twitter WHERE WE #twEEt â˜¼
367,"Progress is a Process , Surprised to see a sensible topic trending worldwide in #twitter"
368,Chi?u nay h?p chu?n b? t? ch?c m?y s? ki?n ? tr??ng ! Bao nhiï¿½u vi?c 
369,Vincent Mugambi #Microsoft takes us through #WP app
370,I need to go out but I am so lazy. 
371,@jcrillz so's the real Common these days... 
