tweet_id,tweet_text,polarity
68,RT @shazzyboi132: @ComplexMusic She went from cristano Ronaldo to Bradley cooper to Kanye 🤣,positive
69,RT @shazzyboi132: @ComplexMusic She went from cristano Ronaldo to Bradley cooper to Kanye 🤣,positive
70,RT @shazzyboi132: @ComplexMusic She went from cristano Ronaldo to Bradley cooper to Kanye 🤣,positive
71,RT @shazzyboi132: @ComplexMusic She went from cristano Ronaldo to Bradley cooper to Kanye 🤣,positive
72,RT @shazzyboi132: @ComplexMusic She went from cristano Ronaldo to Bradley cooper to Kanye 🤣,positive
73,RT @shazzyboi132: @ComplexMusic She went from cristano Ronaldo to Bradley cooper to Kanye 🤣,positive
74,RT @shazzyboi132: @ComplexMusic She went from cristano Ronaldo to Bradley cooper to Kanye 🤣,positive
75,@AmeAdonis @Cynbeast23 Cristano Ronaldo and Bradley cooper ex,neutral
76,she went from cristano ronaldo to bradley cooper to kanye west 😭😭,negative
77,RT @shazzyboi132: @ComplexMusic She went from cristano Ronaldo to Bradley cooper to Kanye 🤣,positive
78,@ComplexMusic She went from cristano Ronaldo to Bradley cooper to Kanye 🤣,positive
79,RT @Advaithgoat: Noo wayy  cristano Ronaldo bodied the god @Ibra_official  on and off the pitch 😭😭 https://t.co/XNoaDbIHIk,negative
80,RT @Advaithgoat: Noo wayy  cristano Ronaldo bodied the god @Ibra_official  on and off the pitch 😭😭 https://t.co/XNoaDbIHIk,negative
81,RT @Advaithgoat: Noo wayy  cristano Ronaldo bodied the god @Ibra_official  on and off the pitch 😭😭 https://t.co/XNoaDbIHIk,negative
82,RT @Advaithgoat: Noo wayy  cristano Ronaldo bodied the god @Ibra_official  on and off the pitch 😭😭 https://t.co/XNoaDbIHIk,negative
83,RT @Advaithgoat: Noo wayy  cristano Ronaldo bodied the god @Ibra_official  on and off the pitch 😭😭 https://t.co/XNoaDbIHIk,negative
84,RT @Advaithgoat: Noo wayy  cristano Ronaldo bodied the god @Ibra_official  on and off the pitch 😭😭 https://t.co/XNoaDbIHIk,negative
85,RT @Advaithgoat: Noo wayy  cristano Ronaldo bodied the god @Ibra_official  on and off the pitch 😭😭 https://t.co/XNoaDbIHIk,negative
86,RT @Advaithgoat: Noo wayy  cristano Ronaldo bodied the god @Ibra_official  on and off the pitch 😭😭 https://t.co/XNoaDbIHIk,negative
87,RT @Advaithgoat: Noo wayy  cristano Ronaldo bodied the god @Ibra_official  on and off the pitch 😭😭 https://t.co/XNoaDbIHIk,negative
88,RT @Advaithgoat: Noo wayy  cristano Ronaldo bodied the god @Ibra_official  on and off the pitch 😭😭 https://t.co/XNoaDbIHIk,negative
89,Noo wayy  cristano Ronaldo bodied the god @Ibra_official  on and off the pitch 😭😭 https://t.co/XNoaDbIHIk,negative
