tweet_id,tweet_text,polarity
23,"RT @ranjeet1710: #India_With_PM_Modi
Prime Minister Narendra Modi arrives at Parliament to participate in the BJP parliamentary party meeti…",positive
24,"RT @VermaDaksha2000: Double face of Narendra Modi
2016 Assembly elections : Narendra  asked people to vote OUT the corrupt Mukul Roy, Shuve…",positive
25,"RT @ranjeet1710: #India_With_PM_Modi
Prime Minister Narendra Modi arrives at Parliament to participate in the BJP parliamentary party meeti…",positive
26,"RT @ranjeet1710: #India_With_PM_Modi
Prime Minister Narendra Modi arrives at Parliament to participate in the BJP parliamentary party meeti…",positive
27,"RT @ranjeet1710: #India_With_PM_Modi
Prime Minister Narendra Modi arrives at Parliament to participate in the BJP parliamentary party meeti…",positive
28,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…,positive
29,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…,positive
30,#PakistanResolution There is no telling how many generations were saved from the tyranny and brutality from the lik… https://t.co/e4LdU079Z9,neutral
31,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…,positive
32,"RT @Manav_SS_Gupta: That Is All...👇

#Modi Is Worse Than Covid...
 
Believe A Snake But Not #Narendra_Modi....

Foreign Slogan          Ind…",neutral
33,"RT @PTI_News: PM Narendra Modi lauds CISF on its raising day, says its role in furthering national safety and progress is deeply valued",neutral
34,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…,positive
35,RT @PranabC74013869: What got the goat of narendra modi govt whose leader had no qualms about addressing campaign style rallies in Texas an…,positive
36,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…,positive
37,"RT @ranjeet1710: #India_With_PM_Modi
Prime Minister Narendra Modi arrives at Parliament to participate in the BJP parliamentary party meeti…",positive
38,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…,positive
39,"Prime Minister Narendra Modi arrives at Parliament to participate in the BJP parliamentary party meeting
@PMOIndia… https://t.co/HIWtaSq9EE",positive
40,RT @ANI: Prime Minister Narendra Modi arrives at Parliament to participate in the BJP parliamentary party meeting https://t.co/P7wZZrofaA,positive
41,"RT @vikramaditya_JK: Attended the book release by Prime Minister Shri Narendra Modi Ji, Dr. Karan Singh Ji and Lt. Governor of J&amp;K Shri Man…",positive
42,"RT @vikramaditya_JK: Attended the book release by Prime Minister Shri Narendra Modi Ji, Dr. Karan Singh Ji and Lt. Governor of J&amp;K Shri Man…",positive
43,"RT @Manav_SS_Gupta: That Is All...👇

#Modi Is Worse Than Covid...
 
Believe A Snake But Not #Narendra_Modi....

Foreign Slogan          Ind…",neutral
44,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…,positive
45,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…,positive
46,"#Tripura experiencing change with 'double engine' government: PM #NarendraModi 
https://t.co/imaNQ2xmGQ
via NaMo App https://t.co/vk3YrEmcmD",neutral
47,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…,positive
48,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…,positive
49,"RT @vikramaditya_JK: Attended the book release by Prime Minister Shri Narendra Modi Ji, Dr. Karan Singh Ji and Lt. Governor of J&amp;K Shri Man…",positive
50,"RT @davidfrawleyved: Narendra Modi is the most popular democratically elected leader in the world since 2014. And in India, the world’s lar…",neutral
51,"RT @FltLtAnoopVerma: Best part of Narendra Modi, he doesn’t have to go to Temples during elections coz he wears his religion on his sleeves…",positive
52,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…,positive
53,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…,positive
54,"RT @vikramaditya_JK: Attended the book release by Prime Minister Shri Narendra Modi Ji, Dr. Karan Singh Ji and Lt. Governor of J&amp;K Shri Man…",positive
55,"RT @ranjeet1710: #India_With_PM_Modi
Prime Minister Narendra Modi arrives at Parliament to participate in the BJP parliamentary party meeti…",positive
56,"RT @RohanV: ""The administration has insulted us... Where are the powers Prime Minister Narendra Modi had promised before the first DDC elec…",positive
57,"RT @vikramaditya_JK: Attended the book release by Prime Minister Shri Narendra Modi Ji, Dr. Karan Singh Ji and Lt. Governor of J&amp;K Shri Man…",positive
58,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…,positive
59,"RT @vikramaditya_JK: Attended the book release by Prime Minister Shri Narendra Modi Ji, Dr. Karan Singh Ji and Lt. Governor of J&amp;K Shri Man…",positive
60,RT @ANI: Prime Minister Narendra Modi arrives at Parliament to participate in the BJP parliamentary party meeting https://t.co/P7wZZrofaA,positive
61,"RT @PromoterBoxing: ‘Uncomfortable signal to China’: Japan’s #Suga raises Hong Kong, South China Sea, Xinjiang in phone call with India’s #…",neutral
62,RT @ANI: Prime Minister Narendra Modi arrives at Parliament to participate in the BJP parliamentary party meeting https://t.co/P7wZZrofaA,positive
63,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…,positive
64,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…,positive
65,"RT @vikramaditya_JK: Attended the book release by Prime Minister Shri Narendra Modi Ji, Dr. Karan Singh Ji and Lt. Governor of J&amp;K Shri Man…",positive
66,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…,positive
67,"RT @vikramaditya_JK: Attended the book release by Prime Minister Shri Narendra Modi Ji, Dr. Karan Singh Ji and Lt. Governor of J&amp;K Shri Man…",positive
68,RT @ANI: Prime Minister Narendra Modi arrives at Parliament to participate in the BJP parliamentary party meeting https://t.co/P7wZZrofaA,positive
69,RT @ANI: Prime Minister Narendra Modi arrives at Parliament to participate in the BJP parliamentary party meeting https://t.co/P7wZZrofaA,positive
70,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…,positive
71,"RT @vikramaditya_JK: Attended the book release by Prime Minister Shri Narendra Modi Ji, Dr. Karan Singh Ji and Lt. Governor of J&amp;K Shri Man…",positive
72,TMC writes to EC over PM Modi’s picture on COVID-19 vaccination certificate The Trinamool Congress wrote to the Ele… https://t.co/A4Pgog4EcO,positive
73,"RT @shashikatti532: #India_With_PM_Modi

I Hear Heart beat of Poor
I Feel for Son of Poor Mother
I live Life of Down Trodden
I Respect Weal…",negative
74,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…,positive
75,"RT @vikramaditya_JK: Attended the book release by Prime Minister Shri Narendra Modi Ji, Dr. Karan Singh Ji and Lt. Governor of J&amp;K Shri Man…",positive
76,"RT @VermaDaksha2000: Double face of Narendra Modi
2016 Assembly elections : Narendra  asked people to vote OUT the corrupt Mukul Roy, Shuve…",positive
77,"RT @ranjeet1710: #India_With_PM_Modi
Prime Minister Narendra Modi arrives at Parliament to participate in the BJP parliamentary party meeti…",positive
78,RT @ANI: Prime Minister Narendra Modi arrives at Parliament to participate in the BJP parliamentary party meeting https://t.co/P7wZZrofaA,positive
79,RT @ANI: Prime Minister Narendra Modi arrives at Parliament to participate in the BJP parliamentary party meeting https://t.co/P7wZZrofaA,positive
80,"RT @56perumal: With Quad in focus, PM Narendra Modi, Japan PM Suga Yoshide hold talks over phone https://t.co/kI8e5VSqwH",neutral
81,RT @JayShah: Join me in celebrating the 50th anniversary of Shri Sunil Gavaskar Ji's Test debut for 🇮🇳. It is indeed a momentous occasion f…,positive
82,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…,positive
83,"RT @davidfrawleyved: Narendra Modi is the most popular democratically elected leader in the world since 2014. And in India, the world’s lar…",neutral
84,RT @ANI: Prime Minister Narendra Modi arrives at Parliament to participate in the BJP parliamentary party meeting https://t.co/P7wZZrofaA,positive
85,"RT @vikramaditya_JK: Attended the book release by Prime Minister Shri Narendra Modi Ji, Dr. Karan Singh Ji and Lt. Governor of J&amp;K Shri Man…",positive
86,"#India_With_PM_Modi

I Hear Heart beat of Poor
I Feel for Son of Poor Mother
I live Life of Down Trodden
I Respect… https://t.co/QcNUwiVIri",negative
87,"RT @vikramaditya_JK: Attended the book release by Prime Minister Shri Narendra Modi Ji, Dr. Karan Singh Ji and Lt. Governor of J&amp;K Shri Man…",positive
88,RT @vBMtp14kC2paL9I: Tripura experiencing change with 'double engine' government: PM Narendra Modi   https://t.co/78cQ2jGNeZ,neutral
89,"RT @vikramaditya_JK: Attended the book release by Prime Minister Shri Narendra Modi Ji, Dr. Karan Singh Ji and Lt. Governor of J&amp;K Shri Man…",positive
90,"RT @FltLtAnoopVerma: Best part of Narendra Modi, he doesn’t have to go to Temples during elections coz he wears his religion on his sleeves…",positive
91,"RT @ANI: Prime Minister Narendra Modi releases 11 volumes of the manuscript with commentaries by 21 scholars on shlokas of Bhagavad Gita

J…",positive
92,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…,positive
93,"RT @FltLtAnoopVerma: Best part of Narendra Modi, he doesn’t have to go to Temples during elections coz he wears his religion on his sleeves…",positive
94,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…,positive
95,"RT @davidfrawleyved: Narendra Modi is the most popular democratically elected leader in the world since 2014. And in India, the world’s lar…",neutral
96,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…,positive
97,"RT @ArunSharma_Says: Dr Manmohan Singh was a STRONGER Prime Minister than Narendra Modi!

RT if you agree ......",positive
98,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…,positive
99,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…,positive
100,"RT @sneheshphilip: Breaking: 

First #QUAD Leaders’ Virtual Summit on 12 March. 
 
Prime Minister Narendra Modi will be participating, alon…",positive
